gene_id	transcript_id
NDUFS1	"uc002vbe.2,uc010ziq.1,uc010zir.1,uc010zis.1,uc010zit.1,uc010ziu.1"
NDUFS2	"uc001fyv.2,uc001fyw.2,uc001fyx.2,uc001fyy.1,uc010pki.1,uc010pkj.1"
NDUFS3	"uc001nft.3,uc001nga.2,uc010rhn.1"
NDUFS4	uc003jpe.2
NDUFS5	"uc001ccx.2,uc001ccy.2"
NDUFS6	uc003jcy.2
NDUFS7	"uc002lse.3,uc002lsf.2,uc002lsg.2,uc002lsh.2"
NDUFS8	"uc001onc.2,uc009ysb.1,uc009ysc.1,uc010rpz.1"
NDUFV1	"uc001omj.2,uc001omk.3,uc001oml.2,uc009yrz.1,uc010rpv.1,uc010rpw.1"
NDUFV2	uc002knu.2
NDUFV3	"uc002zcm.2,uc002zcn.2"
NEAT1	"uc001odv.2,uc010rog.1"
NEBL	"uc001iqi.2,uc001iqj.2,uc001iqk.2,uc001iql.1"
NEB	"uc002txq.2,uc002txr.2,uc002txt.3,uc002txu.2,uc010fnx.2,uc010fny.1,uc010zbz.1,uc010zca.1,uc010zcb.1"
NECAB1	"uc003yer.2,uc011lgg.1"
NECAB2	"uc002fhd.2,uc002fhe.2"
NECAB3	"uc002wzl.2,uc002wzm.3,uc002wzn.3,uc002wzo.3,uc002wzp.3,uc002wzq.3,uc002wzr.3,uc010geo.2"
NECAP1	"uc001qtx.2,uc001qty.2"
NECAP2	"uc001ayo.2,uc001ayp.3,uc001ayq.2,uc010ocd.1"
NEDD1	"uc001teu.3,uc001tev.3,uc001tew.2,uc001tex.2,uc010svc.1"
NEDD4L	"uc002lgx.2,uc002lgy.2,uc002lgz.2,uc002lha.1,uc002lhb.2,uc002lhc.2,uc002lhd.2,uc002lhe.2,uc002lhf.2,uc002lhg.2,uc002lhh.2,uc010dpl.1,uc010dpm.1,uc010dpn.2,uc010xee.1"
NEDD4	"uc002adi.2,uc002adj.2,uc002adk.2,uc002adl.2,uc010bfm.2,uc010ugj.1"
NEDD8	"uc001wnn.2,uc001wno.2,uc001wnp.2"
NEDD9	"uc003mzv.2,uc003mzw.3,uc003mzx.2,uc010joz.2"
NEFH	"uc003afo.2,uc003afp.2"
NEFL	uc003xee.2
NEFM	"uc003xed.3,uc010lue.2,uc011lac.1"
NEGR1	"uc001dfv.2,uc001dfw.2,uc010oqs.1"
NEIL1	"uc002bad.2,uc002bae.2"
NEIL2	"uc003wue.2,uc003wuf.2,uc003wug.2,uc011kxd.1"
NEIL3	"uc003iut.2,uc010irs.2"
NEK10	"uc003cds.1,uc003cdt.1,uc010hfj.2,uc010hfk.2"
NEK11	"uc003enw.1,uc003enx.2,uc003eny.2,uc003enz.2,uc003eoa.2,uc010htn.2,uc010hto.1,uc011blk.1,uc011bll.1,uc011blm.1"
NEK1	"uc003isb.1,uc003isc.1,uc003isd.1,uc003ise.1,uc003isf.1,uc003isg.1"
NEK2	"uc001hiq.1,uc001hir.1,uc001his.3,uc001hit.1"
NEK3	"uc001vgg.2,uc001vgh.2,uc001vgi.2,uc010tgx.1,uc010tgy.1"
NEK4	"uc003dfq.3,uc003dfr.2,uc011bej.1"
NEK5	"uc001vge.2,uc001vgf.2"
NEK6	"uc004bof.2,uc004bog.2,uc004boh.2,uc004boi.2,uc010mwj.2,uc010mwk.2"
NEK7	uc001gun.3
NEK8	uc002hcp.2
NEK9	"uc001xrj.2,uc001xrk.2,uc001xrl.2"
NELF	"uc004cmz.2,uc004cna.2,uc004cnb.2,uc004cnc.2,uc010nci.2,uc011mex.1,uc011mey.1,uc011mez.1"
NELL1	"uc001mqe.2,uc001mqf.2,uc001mqg.2,uc001mqh.2,uc009yid.2,uc010rdo.1,uc010rdp.1"
NELL2	"uc001rof.3,uc001rog.2,uc001roh.2,uc001roi.1,uc001roj.2,uc009zkd.2,uc010skz.1,uc010sla.1,uc010slb.1"
NENF	"uc001hjd.2,uc010ptf.1"
NEO1	"uc002avm.3,uc002avn.3,uc010ukx.1,uc010uky.1,uc010ukz.1"
NES	uc001fpq.2
NET1	"uc001iia.2,uc001iib.2,uc010qar.1,uc010qas.1"
NETO1	"uc002lkw.2,uc002lkx.1,uc002lky.1,uc002lkz.2"
NETO2	"uc002eeq.1,uc002eer.1,uc002ees.1,uc010vgf.1"
NEU1	"uc003nxq.3,uc003nxr.3,uc003nxs.3,uc010jtg.2,uc010jth.2"
NEU2	uc010zmn.1
NEU3	"uc001ovv.2,uc001ovw.2,uc010rrl.1"
NEU4	"uc002wcl.2,uc002wcm.2,uc002wcn.1,uc002wco.1,uc002wcp.1,uc010fzr.2"
NEURL1B	uc003mbt.2
NEURL2	uc002xqg.1
NEURL3	"uc002swc.2,uc010fhx.2,uc010yuo.1,uc010yup.1"
NEURL4	"uc002gfy.1,uc002gga.1,uc002ggb.1,uc002ggc.1"
NEURL	uc001kxh.2
NEUROD1	uc002uof.2
NEUROD2	uc002hry.2
NEUROD4	uc001sgp.3
NEUROD6	uc003tch.2
NEUROG1	uc003lax.2
NEUROG2	uc003ias.2
NEUROG3	uc001jpp.2
NEXN	"uc001dia.3,uc001dib.3,uc001dic.3,uc001did.1,uc001dif.1,uc001dig.3,uc009wcb.1"
NF1P1	"uc001ytv.1,uc010tzs.1"
NF1	"uc002hge.1,uc002hgf.1,uc002hgg.2,uc002hgh.2,uc002hgi.1,uc010csn.1,uc010cso.2,uc010wbt.1,uc010wbu.1"
NF2	"uc003afy.3,uc003afz.3,uc003aga.3,uc003agb.3,uc003agc.3,uc003agd.3,uc003age.3,uc003agf.3,uc003agg.3,uc003agh.3,uc003agi.3,uc003agj.3,uc003agk.3,uc010gvp.2,uc011akq.1"
NFAM1	uc003bcn.3
NFASC	"uc001hbh.2,uc001hbi.2,uc001hbj.2,uc001hbk.1,uc001hbl.1,uc001hbm.1,uc001hbn.1,uc001hbo.1,uc009xbg.1,uc009xbh.1,uc010pqz.1,uc010pra.1,uc010prb.1,uc010prc.1"
NFAT5	"uc002exh.1,uc002exi.2,uc002exj.1,uc002exk.1,uc002exl.1,uc002exm.1,uc002exn.1,uc002exo.1"
NFATC1	"uc002lnc.1,uc002lnd.2,uc002lne.2,uc002lnf.2,uc002lng.2,uc010drc.2,uc010xff.1,uc010xfg.1,uc010xfh.1,uc010xfi.1,uc010xfj.1,uc010xfk.1"
NFATC2IP	"uc002drt.2,uc002dru.2,uc002drv.2,uc010vdg.1,uc010vdh.1"
NFATC2	"uc002xwc.2,uc002xwd.2,uc002xwe.2,uc010zyv.1,uc010zyw.1,uc010zyx.1,uc010zyy.1,uc010zyz.1"
NFATC3	"uc002evk.2,uc002evl.2,uc002evm.1,uc002evn.1,uc002evo.1,uc010vkl.1,uc010vkm.1,uc010vkn.1,uc010vko.1,uc010vkp.1,uc010vkq.1,uc010vkr.1,uc010vks.1,uc010vkt.1,uc010vku.1,uc010vkv.1,uc010vkw.1,uc010vkx.1,uc010vky.1,uc010vkz.1,uc010vla.1,uc010vlb.1,uc010vlc.1"
NFATC4	"uc001wpc.2,uc001wpd.2,uc010alr.2,uc010als.2,uc010alt.2,uc010alu.2,uc010alv.2,uc010tok.1,uc010tol.1,uc010tom.1,uc010ton.1,uc010too.1,uc010top.1,uc010toq.1,uc010tor.1,uc010tos.1,uc010tot.1,uc010tou.1,uc010tov.1,uc010tow.1,uc010tox.1,uc010toy.1,uc010toz.1,uc010tpa.1,uc010tpb.1"
NFE2L1	"uc002imz.3,uc002ina.3,uc002inb.3,uc002inc.1,uc010wle.1,uc010wlf.1"
NFE2L2	"uc002ulg.3,uc002ulh.3,uc002uli.3,uc010fra.2,uc010frb.2,uc010zfa.1"
NFE2L3	uc003sxq.2
NFE2	"uc001sfq.2,uc001sfr.3,uc009znk.2,uc009znl.2"
NFIA	"uc001czv.2,uc001czw.2,uc001czx.2,uc001czy.2,uc009wae.2,uc010oos.1"
NFIB	"uc003zld.2,uc003zle.2,uc003zlf.2,uc011lmo.1"
NFIC	"uc002lxo.2,uc002lxp.2,uc002lxq.1,uc010xhh.1,uc010xhi.1,uc010xhj.1"
NFIL3	uc004arh.2
NFIX	"uc002mwd.2,uc002mwe.2,uc002mwf.2,uc002mwg.1,uc010xmx.1"
NFKB1	"uc011cep.1,uc011ceq.1,uc011cer.1"
NFKB2	"uc001kva.2,uc001kvb.2,uc001kvd.2,uc009xxc.2,uc010qqk.1"
NFKBIA	"uc001wte.3,uc001wtf.3,uc001wtg.3,uc010amo.2"
NFKBIB	"uc002ojw.2,uc002ojx.2,uc002ojy.2,uc010egk.1"
NFKBID	"uc002och.1,uc002oci.1,uc002ocj.1"
NFKBIE	uc003oxe.1
NFKBIL1	"uc003nub.2,uc003nuc.2,uc011dnr.1,uc011dns.1,uc011dnt.1"
NFKBIL2	uc011llg.1
NFKBIZ	"uc003dvo.2,uc003dvp.2,uc003dvq.2,uc010hpo.2"
NFRKB	"uc001qfg.2,uc001qfh.2,uc001qfi.2,uc009zcr.2,uc010sbw.1"
NFS1	"uc002xdt.1,uc002xdu.1,uc002xdv.1,uc002xdw.1,uc002xdx.2,uc010zvk.1,uc010zvl.1"
NFU1	"uc002sfj.2,uc002sfk.2,uc002sfl.2,uc002sfm.2,uc002sfn.1,uc010fdi.2"
NFX1	"uc003zso.2,uc003zsp.1,uc003zsq.2,uc003zsr.2,uc010mjr.1,uc011lnw.1"
NFXL1	"uc003gxo.2,uc003gxp.2,uc003gxq.3,uc010igh.2,uc010igi.2"
NFYA	"uc003opo.2,uc003opp.2,uc003opq.2"
NFYB	"uc001tkk.1,uc001tkl.1,uc009zum.1"
NFYC	"uc001cfx.3,uc001cfy.3,uc001cfz.2,uc001cgb.2,uc001cgc.2,uc001cgd.3,uc001cge.2,uc009vwd.2,uc010ojm.1,uc010ojn.1"
NGB	uc001xtg.1
NGDN	"uc001wjy.2,uc001wjz.2,uc001wka.2"
NGEF	"uc002vts.2,uc002vtt.2,uc010fyg.1,uc010zmm.1"
NGFRAP1	"uc004ekh.2,uc004eki.2,uc004ekj.1"
NGFR	uc002ioz.3
NGF	uc001efu.1
NGLY1	"uc003cdk.2,uc003cdl.2,uc003cdm.2,uc010hfg.2,uc011awo.1"
NGRN	"uc002bpf.1,uc002bpg.1"
NHEDC1	"uc003hwu.2,uc003hwv.2,uc003hww.2,uc010ilm.2,uc011cev.1"
NHEDC2	"uc003hwx.3,uc003hwy.2,uc010iln.1,uc011cew.1,uc011cex.1,uc011cey.1"
NHEG1	"uc003qhf.1,uc003qhg.3,uc003qhh.3"
NHEJ1	"uc002vjp.3,uc002vjq.3"
NHLH1	uc001fwa.2
NHLH2	"uc001efy.2,uc009wgz.2"
NHLRC1	uc003ncl.1
NHLRC2	"uc001lax.1,uc001lay.1"
NHLRC3	"uc001uxa.1,uc001uxb.1,uc001uxc.2,uc001uxd.2,uc001uxe.2"
NHLRC4	uc002chl.2
NHP2L1	"uc003bat.2,uc003bau.2,uc003bav.2,uc003baw.2"
NHP2	"uc003mir.2,uc003mis.2"
NHSL1	"uc003qhx.2,uc003qhy.2,uc011edp.1"
NHSL2	"uc004eak.1,uc010nli.2,uc011mqa.1"
NHS	"uc004cxx.2,uc004cxy.2,uc004cxz.2,uc004cya.2,uc011mix.1"
NICN1	"uc003cwz.1,uc003cxa.2,uc011bcr.1"
NID1	"uc001hxo.2,uc009xgc.2,uc009xgd.2"
NID2	"uc001wzo.2,uc001wzp.2,uc010tqs.1,uc010tqt.1"
NIF3L1	"uc002uwl.2,uc002uwm.2,uc002uwn.2,uc002uwo.2,uc002uwp.2,uc002uwq.2"
NINJ1	"uc004atg.3,uc004ath.3"
NINJ2	"uc001qil.2,uc010sdr.1,uc010sds.1"
NINL	"uc002wuw.1,uc002wux.1,uc010gdn.1,uc010gdo.1,uc010ztf.1"
NIN	"uc001wyi.2,uc001wyj.2,uc001wyk.2,uc001wym.2,uc001wyn.2,uc001wyo.2,uc001wyp.1,uc010tqp.1"
NIP7	"uc002exa.2,uc002exb.2"
NIPA1	"uc001yvc.2,uc001yvd.2,uc001yve.2"
NIPA2	"uc001yux.2,uc001yuy.2,uc001yuz.2,uc001yva.2,uc001yvb.2,uc010ayb.2"
NIPAL1	uc003gxw.2
NIPAL2	"uc003yil.1,uc003yim.1,uc011lgw.1"
NIPAL3	"uc001bjg.2,uc001bjh.2,uc001bji.2,uc009vrc.2,uc010oek.1"
NIPAL4	"uc003lwx.3,uc010jin.1,uc011ddq.1"
NIPBL	"uc003jkk.3,uc003jkl.3,uc003jkm.1,uc003jkn.2"
NIPSNAP1	"uc003afx.3,uc011akp.1"
NIPSNAP3A	"uc004bch.1,uc011lvt.1,uc011lvu.1"
NIPSNAP3B	"uc004bci.2,uc004bcj.1"
NISCH	"uc003dec.1,uc003ded.3,uc003dee.3,uc003deg.1,uc003deh.3,uc011beg.1"
NIT1	"uc001fxv.1,uc001fxw.2,uc001fxx.1,uc001fxy.1,uc010pka.1"
NIT2	"uc003dtv.2,uc011bha.1"
NKAIN1	"uc001bsn.2,uc010ogc.1,uc010ogd.1"
NKAIN2	"uc003pzn.1,uc003pzo.2,uc003pzp.2,uc010kep.1,uc010keq.2,uc010ker.2"
NKAIN3	uc010lyq.1
NKAIN4	"uc002yek.2,uc010gkd.1"
NKAPL	uc003nkt.2
NKAP	"uc004esg.2,uc004esh.2"
NKD1	uc002egg.1
NKD2	"uc003jbt.1,uc010itf.1"
NKG7	"uc002pwj.2,uc002pwk.2"
NKIRAS1	"uc003ccj.2,uc003cck.2,uc003ccl.2,uc003ccm.2"
NKIRAS2	"uc002hyq.2,uc002hyr.2,uc002hys.2,uc002hyt.2,uc010wgd.1,uc010wge.1"
NKPD1	uc010xxi.1
NKRF	"uc004erq.2,uc004err.2"
NKTR	"uc003cll.1,uc003clm.1,uc003clo.2,uc003clp.2,uc003clq.1,uc003clr.1,uc003cls.2,uc011azp.1"
NKX1-2	uc010quf.1
NKX2-1	"uc001wtt.2,uc001wtu.2,uc001wtv.2"
NKX2-2	uc002wsi.2
NKX2-3	uc009xwj.2
NKX2-4	uc010gcz.2
NKX2-5	"uc003mcm.1,uc010jjt.1,uc011dfe.1"
NKX2-6	uc011kzy.1
NKX2-8	uc001wtx.2
NKX3-1	"uc003xdv.1,uc011kzx.1"
NKX3-2	uc003gmx.2
NKX6-1	uc003hpa.1
NKX6-2	uc001llr.2
NKX6-3	"uc003xoa.2,uc010lxa.1"
NLE1	"uc002hiy.1,uc002hiz.1,uc010ctn.1"
NLGN1	"uc003fio.1,uc003fip.1,uc010hww.1"
NLGN2	uc002ggt.1
NLGN3	"uc004dzb.2,uc004dzc.2,uc004dzd.1,uc004dze.2,uc010nlb.1,uc011mpr.1,uc011mps.1"
NLGN4X	"uc004crp.2,uc004crq.2,uc004crr.2,uc010ndh.2,uc010ndi.2,uc010ndj.2"
NLGN4Y	"uc004fte.2,uc004ftf.2,uc004ftg.2,uc004fth.2,uc004fti.3,uc011nas.1"
NLK	"uc010cri.1,uc010crj.2"
NLN	"uc003jue.2,uc003juf.2,uc003jug.2,uc010iww.2"
NLRC3	"uc010btn.2,uc010bto.1"
NLRC4	"uc002roi.2,uc002roj.1,uc010ezt.1"
NLRC5	"uc002ekk.1,uc002ekl.2,uc002ekm.2,uc002ekn.2,uc002eko.1,uc002ekp.1,uc002ekq.1,uc002ekr.1,uc010ccq.1,uc010ccr.1,uc010ccs.1"
NLRP10	uc001mfv.1
NLRP11	"uc002qlz.2,uc002qmb.2,uc002qmc.2,uc010ete.1,uc010ygf.1"
NLRP12	"uc002qch.3,uc002qci.3,uc002qcj.3,uc002qck.3,uc010eqw.2,uc010eqx.2"
NLRP13	uc010ygg.1
NLRP14	uc001mfb.1
NLRP1	"uc002gcg.1,uc002gch.3,uc002gci.2,uc002gcj.2,uc002gck.2,uc002gcl.2,uc010clh.2"
NLRP2	"uc002qij.2,uc010esn.2,uc010eso.2,uc010esp.2,uc010yfp.1"
NLRP3	"uc001icr.2,uc001ics.2,uc001ict.1,uc001icu.2,uc001icv.2,uc001icw.2,uc010pyw.1"
NLRP4	"uc002qmd.3,uc002qmf.2,uc010etf.2"
NLRP5	"uc002qmi.2,uc002qmj.2"
NLRP6	"uc010qvs.1,uc010qvt.1"
NLRP7	"uc002qig.3,uc002qih.3,uc002qii.3,uc010esk.2,uc010esl.2"
NLRP8	"uc002qmh.2,uc010etg.2"
NLRP9	uc002qly.2
NLRX1	"uc001pvu.2,uc001pvv.2,uc001pvw.2,uc001pvx.2,uc010rzc.1"
NMBR	uc003qiu.2
NMB	"uc002bkz.2,uc002bla.2"
NMD3	"uc003feb.1,uc003fec.2,uc003fed.1,uc010hwh.2"
NME1-NME2	"uc002itj.2,uc002itk.2"
NME1	"uc002ith.1,uc002iti.1,uc010dbx.1"
NME2P1	uc001tyb.1
NME2	"uc002itl.2,uc002itm.2,uc002itn.2,uc002ito.2"
NME3	"uc002cmm.2,uc010brv.2"
NME4	"uc002cgy.2,uc002cgz.2,uc002cha.2"
NME5	uc003lce.2
NME6	"uc003cso.2,uc003csp.3,uc010hju.2,uc011bbh.1,uc011bbi.1"
NME7	"uc001gft.2,uc001gfu.2,uc001gfv.1,uc010plq.1"
NMI	"uc002txi.2,uc002txj.2,uc010zbx.1"
NMNAT1	uc001aqp.2
NMNAT2	"uc001gqb.1,uc001gqc.1,uc001gqd.2,uc009wye.1"
NMNAT3	"uc003etj.2,uc003etk.2,uc003etl.2,uc010hul.2"
NMRAL1	"uc002cwm.2,uc002cwn.2,uc002cwo.2,uc002cwp.2"
NMS	uc002tan.1
NMT1	"uc002ihz.2,uc002iia.2,uc010dac.1,uc010dad.1"
NMT2	"uc001inz.1,uc001ioa.1,uc009xjo.1,uc010qbz.1"
NMUR1	uc002vry.3
NMUR2	uc003luv.2
NMU	"uc003hbc.2,uc003hbd.1,uc010igv.1,uc010igw.1,uc010igx.1"
NNAT	"uc002xhd.2,uc002xhe.2"
NNMT	"uc001por.1,uc001pos.1"
NNT	"uc003joe.2,uc003jof.2"
NOB1	uc002exs.2
NOBOX	uc011kue.1
NOC2L	"uc001aby.3,uc001abz.3,uc009vjq.2,uc009vjr.1"
NOC3L	"uc001kjq.1,uc009xuk.1"
NOC4L	uc001ujz.1
NOD1	"uc003tav.2,uc003tax.2,uc003tay.2,uc010kvs.2,uc010kvt.2,uc010kvu.2"
NOD2	"uc002egl.1,uc002egm.1,uc010cbj.1,uc010cbk.1,uc010cbl.1,uc010cbm.1,uc010cbn.1,uc010cbo.1,uc010cbp.1,uc010cbq.1,uc010cbr.1,uc010vgq.1"
NODAL	uc001jrc.2
NOG	uc002iup.2
NOL10	"uc002rap.2,uc002raq.2,uc002rar.2,uc010yje.1,uc010yjf.1"
NOL11	"uc002jgd.1,uc010deu.1,uc010wql.1"
NOL12	"uc003ato.1,uc003atp.2,uc011anm.1"
NOL3	"uc002erp.2,uc010vjc.1,uc010vjd.1"
NOL4	"uc002kxr.3,uc002kxt.3,uc010dmh.2,uc010dmi.2,uc010xbs.1,uc010xbt.1,uc010xbu.1,uc010xbv.1,uc010xbw.1"
NOL6	"uc003zsy.2,uc003zsz.2,uc003zta.2,uc003ztb.1,uc010mjv.2,uc011lob.1"
NOL7	uc003naz.2
NOL8	"uc004arv.2,uc004arw.2,uc004arx.2,uc010mqw.2,uc011ltw.1"
NOL9	"uc001ans.2,uc010nzs.1"
NOLC1	"uc001kuo.2,uc001kup.2,uc001kuq.2,uc001kur.2,uc009xxb.1"
NOM1	"uc003wmy.2,uc010lqp.1"
NOMO1	uc002dcv.2
NOMO2	"uc002dfe.2,uc002dff.2,uc010bvx.2"
NOMO3	"uc002dep.2,uc002deq.2,uc010bvp.1"
NONO	"uc004dzn.2,uc004dzo.2,uc004dzp.2,uc004dzq.2,uc011mpv.1"
NOP10	uc001zie.1
NOP14	"uc003ggj.1,uc003ggk.3,uc003ggl.2,uc010icp.2,uc010icq.1"
NOP16	"uc003med.2,uc003mee.2,uc011dfl.1,uc011dfm.1"
NOP2	"uc001qph.1,uc001qpi.1,uc001qpj.1,uc001qpk.1,uc001qpl.1,uc001qpm.1,uc009zeq.1"
NOP56	"uc002wgh.2,uc002wgi.2,uc002wgm.1,uc010zpy.1"
NOP58	"uc002uzb.2,uc010zhv.1"
NOS1AP	"uc001gbv.2,uc001gbw.2,uc009wut.1,uc010pkr.1,uc010pks.1"
NOS1	"uc001twm.1,uc001twn.1"
NOS2	"uc002gzu.2,uc010crh.1,uc010wab.1"
NOS3	"uc003wif.2,uc011kuy.1,uc011kuz.1,uc011kva.1,uc011kvb.1"
NOSIP	"uc002pok.2,uc002pol.2,uc010yay.1"
NOSTRIN	"uc002uef.2,uc002ueg.2,uc002ueh.2,uc002uei.2,uc002uej.2,uc002uek.2,uc010fpu.2"
NOTCH1	"uc004chz.2,uc004cia.1"
NOTCH2NL	"uc001emm.3,uc001emn.3,uc001emo.2,uc010oyh.1"
NOTCH2	"uc001eik.2,uc001eil.2,uc001eim.3"
NOTCH3	"uc002nan.2,uc002nao.1"
NOTCH4	"uc003oba.2,uc003obb.2,uc003obc.2,uc011dpt.1,uc011dpu.1,uc011dpv.1,uc011dpw.1"
NOTO	uc010yrd.1
NOTUM	uc010wvg.1
NOVA1	"uc001wpy.2,uc001wpz.2,uc001wqa.2,uc001wqb.2"
NOVA2	uc002pdv.2
NOV	uc003yoq.2
NOX1	"uc004egj.2,uc004egl.3,uc010nne.2"
NOX3	uc003qqm.2
NOX4	"uc001pct.2,uc001pcu.2,uc001pcv.2,uc001pcw.2,uc001pcx.2,uc001pcy.2,uc009yvo.2,uc009yvp.2,uc009yvq.2,uc009yvr.2,uc009yvs.1,uc010rtu.1,uc010rtv.1"
NOX5	"uc002aro.2,uc002arp.1,uc002arq.1,uc002arr.1,uc002ars.1,uc010bid.1,uc010bie.1,uc010bif.1"
NOXA1	"uc004cmu.2,uc004cmv.2,uc010nch.2"
NOXO1	"uc002cnx.2,uc002cny.2,uc002cnz.2,uc002coa.2"
NPAS1	"uc002pfw.2,uc002pfx.2,uc002pfy.2,uc010xyj.1"
NPAS2	"uc002tap.1,uc010fit.1,uc010yvt.1"
NPAS3	"uc001wrs.2,uc001wrt.2,uc001wru.2,uc001wrv.2,uc001wrw.2"
NPAS4	"uc001ohx.1,uc010rpc.1"
NPAT	"uc001pjz.3,uc001pka.2,uc010rvv.1"
NPBWR1	uc011ldu.1
NPBWR2	uc011abt.1
NPB	uc002kcd.2
NPC1L1	"uc003tla.2,uc003tlb.2,uc003tlc.2,uc003tld.2,uc011kbw.1"
NPC1	"uc002kum.3,uc010dlu.1,uc010xaz.1,uc010xba.1"
NPC2	"uc001xpy.2,uc010tus.1"
NPDC1	"uc004ckr.2,uc004cks.2,uc004ckt.2,uc004cku.2"
NPEPL1	"uc002xzn.2,uc002xzp.2,uc010gjo.1,uc010zzr.1,uc010zzs.1"
NPEPPS	"uc002ilr.3,uc002ils.1,uc010dba.1,uc010wkt.1,uc010wku.1,uc010wkv.1"
NPFFR1	uc010qjk.1
NPFFR2	"uc003hgg.2,uc003hgh.2,uc003hgi.2,uc003hgj.2,uc010iig.1"
NPFF	uc001sdw.1
NPHP1	"uc002tfl.3,uc002tfm.3,uc002tfn.3,uc002tfo.3,uc002tfp.2,uc010fjv.1,uc010ywx.1"
NPHP3	"uc003eoz.1,uc003epd.1,uc003epe.1,uc003epf.1"
NPHP4	"uc001alq.1,uc001alr.1,uc001als.1,uc001alt.1,uc009vlt.1,uc009vlu.1"
NPHS1	"uc002oby.2,uc010eem.1"
NPHS2	"uc001gmq.3,uc009wxi.2"
NPIPL3	"uc002dix.1,uc010bws.2,uc010bwu.1,uc010vbg.1"
NPIP	"uc002dcx.3,uc002dcy.3"
NPLOC4	"uc002kar.2,uc002kas.2,uc002kat.3,uc002kau.3,uc010dic.2,uc010wur.1"
NPL	"uc001gpo.1,uc001gpp.3,uc001gpq.1,uc009wyb.2,uc009wyc.2,uc010pnx.1,uc010pny.1"
NPM1	"uc003mbh.2,uc003mbi.2,uc003mbj.2,uc011dex.1"
NPM2	"uc003xab.2,uc003xac.2,uc003xad.2,uc003xae.2,uc003xaf.2"
NPM3	uc001ktt.2
NPNT	"uc003hya.2,uc010ilt.1,uc010ilu.1,uc011cfc.1,uc011cfd.1,uc011cfe.1,uc011cff.1"
NPPA	uc001ati.2
NPPB	uc001atj.2
NPPC	uc002vsl.1
NPR1	"uc001fcs.3,uc010pdz.1,uc010pea.1"
NPR2	"uc003zyd.2,uc010mlb.2"
NPR3	"uc003jhu.2,uc003jhv.2,uc010iuo.2,uc011cnz.1"
NPRL2	"uc003dai.1,uc003daj.1"
NPRL3	"uc002cfp.1,uc002cfq.2,uc002cfr.2,uc002cfs.1,uc010uua.1,uc010uub.1,uc010uuc.1"
NPSR1	"uc003teg.1,uc003teh.1,uc003tei.1,uc010kwt.1,uc010kwu.1,uc010kwv.1,uc010kww.1,uc011kar.1"
NPS	uc001ljx.1
NPTN	"uc002avr.2,uc002avs.2,uc002avt.2,uc010bjc.2,uc010ula.1"
NPTX1	uc002jyp.1
NPTX2	uc003upl.2
NPTXR	uc003awk.2
NPVF	uc003sxo.2
NPW	uc002coh.3
NPY1R	"uc003iqm.1,uc011cjj.1"
NPY2R	"uc003ioq.2,uc003ior.2"
NPY5R	uc003iqn.2
NPY6R	"uc003lbu.1,uc011cyf.1"
NPY	uc003sww.1
NQO1	"uc002exp.2,uc002exq.2,uc002exr.2,uc010cfm.2,uc010vll.1"
NQO2	"uc003mup.1,uc003mus.2,uc003mut.2"
NR0B1	uc004dcf.3
NR0B2	uc001bnf.2
NR1D1	"uc002htz.1,uc010cwq.1,uc010cwr.1"
NR1D2	"uc003ccs.2,uc010hfd.2,uc011awk.1"
NR1H2	"uc002prv.3,uc002prz.3,uc002psa.3,uc010enw.2"
NR1H3	"uc001nej.2,uc001nek.2,uc001nel.2,uc001nem.2,uc001nen.3,uc001nep.2,uc009yll.1,uc009ylm.2,uc010rhk.1"
NR1H4	"uc001thp.1,uc001thq.1,uc001thr.1,uc001ths.1,uc001tht.1,uc010svj.1,uc010svk.1"
NR1I2	"uc003edi.2,uc003edj.2,uc003edk.2,uc003edl.2"
NR1I3	"uc001fzf.2,uc001fzg.2,uc001fzh.2,uc001fzi.2,uc001fzj.2,uc001fzk.2,uc001fzl.2,uc001fzm.2,uc001fzn.2,uc001fzo.2,uc001fzp.2,uc001fzq.2,uc001fzr.2,uc001fzs.2,uc001fzt.2,uc001fzu.2,uc001fzv.2,uc001fzw.2,uc001fzx.2,uc001fzy.2,uc001fzz.2,uc001gaa.2,uc001gab.2,uc001gac.2,uc009wug.2,uc010pkm.1,uc010pkn.1"
NR2C1	"uc001tdm.3,uc001tdn.3,uc001tdo.3,uc010suu.1"
NR2C2AP	"uc002nlx.2,uc002nly.2,uc010xqq.1"
NR2C2	"uc003bzi.2,uc003bzj.3"
NR2E1	uc003psg.2
NR2E3	"uc002ath.1,uc002ati.2"
NR2F1	uc003kkj.2
NR2F2	"uc002btp.2,uc010uri.1,uc010urj.1,uc010urk.1"
NR2F6	uc002nfq.2
NR3C1	"uc003lmy.2,uc003lmz.2,uc003lna.2,uc003lnb.2,uc003lnc.2,uc003lnd.2,uc003lne.2,uc003lnf.2,uc003lng.2,uc003lnh.2,uc003lni.2,uc011dbk.1"
NR3C2	"uc003ilj.3,uc003ilk.3,uc010iph.2"
NR4A1	"uc001rzr.2,uc001rzs.2,uc001rzt.2,uc009zmb.1,uc009zmc.2,uc010sno.1"
NR4A2	"uc002tyx.3,uc002tyz.3,uc010zcf.1,uc010zcg.1"
NR4A3	"uc004bae.2,uc004baf.1,uc004bag.1,uc004bai.2"
NR5A1	uc004boo.1
NR5A2	"uc001gvb.2,uc001gvc.2,uc009wzg.1,uc009wzh.2,uc010pph.1"
